Wall time,Step,Value
1760645295.0645673,188920,131.0
1760645298.1389499,189240,121.0
1760645301.3300192,189560,129.0
1760645304.5051713,189880,114.0
1760645307.6041803,190200,123.0
1760645310.706054,190520,155.0
1760645313.803005,190840,145.0
1760645316.8996918,191160,134.0
1760645319.9821026,191480,112.0
1760645323.092006,191800,124.0
1760645326.1905658,192120,128.0
1760645329.2517266,192440,146.0
1760645332.3517015,192760,146.0
1760645335.4907475,193080,116.0
1760645338.6232843,193400,131.0
1760645341.7642229,193720,122.0
1760645344.880155,194040,122.0
1760645347.9965446,194360,134.0
1760645351.085006,194680,125.0
1760645354.1250288,195000,125.0
1760645357.1986852,195320,164.0
1760645360.2662673,195640,123.0
1760645363.3484623,195960,142.0
1760645366.395684,196280,131.0
1760645369.5100114,196600,141.0
1760645372.6341882,196920,141.0
1760645375.8283458,197240,141.0
1760645378.9442062,197560,149.0
1760645382.0011418,197880,123.0
1760645385.1220214,198200,123.0
1760645388.3154075,198520,123.0
1760645391.4233556,198840,154.0
1760645394.5137467,199160,133.0
1760645397.903719,199480,133.0
1760645401.1927602,199800,133.0
1760645404.3932536,200120,126.0
1760645407.6118054,200440,156.0
1760645410.7455144,200760,156.0
1760645413.9282053,201080,156.0
1760645417.1038673,201400,124.0
1760645420.2560709,201720,141.0
1760645423.468121,202040,147.0
1760645426.680842,202360,177.0
1760645429.8175793,202680,142.0
1760645432.8421485,203000,134.0
1760645435.9234858,203320,143.0
1760645439.038573,203640,143.0
1760645442.1220329,203960,123.0
1760645445.210432,204280,125.0
1760645448.306423,204600,167.0
1760645451.3852677,204920,154.0
1760645454.4948626,205240,124.0
1760645457.5954037,205560,137.0
1760645460.6957653,205880,137.0
1760645463.7688146,206200,127.0
1760645466.8684092,206520,121.0
1760645469.969861,206840,157.0
1760645473.054533,207160,116.0
1760645476.1870692,207480,158.0
1760645479.3111575,207800,136.0
1760645482.4106772,208120,137.0
1760645485.4731114,208440,137.0
1760645488.548768,208760,148.0
1760645491.6251976,209080,129.0
1760645494.77018,209400,129.0
1760645497.905371,209720,133.0
1760645501.019253,210040,126.0
1760645504.110023,210360,162.0
1760645507.1963189,210680,149.0
1760645510.3031826,211000,146.0
1760645513.3307204,211320,133.0
1760645516.430481,211640,113.0
1760645519.5854728,211960,113.0
1760645522.7750354,212280,113.0
1760645527.5131302,212630,146.0
1760645530.3824003,212950,146.0
1760645533.4045594,213270,146.0
1760645536.425391,213590,146.0
1760645539.4807973,213910,157.0
1760645542.6346395,214230,169.0
1760645545.62149,214550,212.0
1760645548.627585,214870,242.0
1760645551.6398673,215190,242.0
1760645554.7117527,215510,149.0
1760645557.820528,215830,164.0
1760645560.848556,216150,166.0
1760645563.8700705,216470,144.0
1760645566.826645,216790,142.0
1760645569.8030434,217110,146.0
1760645572.7820501,217430,132.0
1760645575.7209623,217750,132.0
1760645578.6720357,218070,163.0
1760645581.647414,218390,136.0
1760645584.610283,218710,171.0
1760645587.7182207,219030,178.0
1760645590.8483171,219350,140.0
1760645593.7893922,219670,134.0
1760645596.7683358,219990,135.0
1760645599.8446512,220310,169.0
1760645602.973915,220630,121.0
1760645605.9104366,220950,121.0
1760645608.8819432,221270,154.0
1760645611.8456786,221590,153.0
1760645614.8091533,221910,129.0
1760645617.760082,222230,169.0
1760645620.683054,222550,134.0
1760645623.618283,222870,134.0
1760645626.6339395,223190,133.0
1760645629.5700307,223510,146.0
1760645632.5002718,223830,133.0
1760645635.488954,224150,142.0
1760645638.424382,224470,146.0
1760645641.3739321,224790,144.0
1760645644.3270557,225110,133.0
1760645647.285555,225430,151.0
1760645650.254295,225750,137.0
1760645653.250404,226070,137.0
1760645656.1872377,226390,149.0
1760645659.1284323,226710,149.0
1760645662.084576,227030,142.0
1760645665.0257459,227350,133.0
1760645668.0208037,227670,154.0
1760645670.9530609,227990,166.0
1760645673.917711,228310,150.0
1760645676.83089,228630,138.0
1760645679.806865,228950,169.0
1760645682.7632043,229270,169.0
1760645685.760828,229590,209.0
1760645688.732305,229910,209.0
1760645691.6694014,230230,145.0
1760645694.6983185,230550,157.0
1760645697.8763947,230870,140.0
1760645700.9041507,231190,186.0
1760645703.8359852,231510,186.0
1760645706.7877839,231830,152.0
1760645709.7333302,232150,136.0
1760645712.743257,232470,135.0
1760645715.6465409,232790,176.0
1760645718.6167953,233110,140.0
1760645721.6510623,233430,153.0
1760645724.6415145,233750,163.0
1760645727.6217098,234070,150.0
1760645730.5455554,234390,165.0
1760645733.5312335,234710,149.0
1760645736.478363,235030,155.0
1760645739.4788435,235350,155.0
1760645742.4515703,235670,155.0
1760645745.3968327,235990,133.0
1760645748.3511953,236310,130.0
1760645751.3685596,236630,153.0
1760645754.3431373,236950,154.0
1760645757.2749429,237270,115.0
1760645760.2065809,237590,120.0
1760645763.1876326,237910,149.0
1760645766.190288,238230,130.0
1760645769.149356,238550,137.0
1760645772.0616775,238870,125.0
1760645775.0555508,239190,125.0
1760645777.99804,239510,150.0
1760645780.980957,239830,149.0
1760645783.9425652,240150,162.0
1760645786.8995526,240470,146.0
1760645789.8515775,240790,131.0
1760645792.8459277,241110,160.0
1760645795.8303232,241430,137.0
1760645798.790091,241750,143.0
1760645801.7501264,242070,143.0
1760645804.7240322,242390,132.0
1760645807.693901,242710,124.0
1760645810.675297,243030,135.0
1760645813.5988698,243350,173.0
1760645816.5920112,243670,141.0
1760645819.5469298,243990,130.0
1760645822.5440416,244310,123.0
1760645825.4930654,244630,135.0
1760645828.465013,244950,149.0
1760645831.4514802,245270,137.0
1760645834.4546287,245590,129.0
1760645837.3895035,245910,129.0
1760645840.3963141,246230,142.0
1760645843.3841622,246550,179.0
1760645846.4063697,246870,133.0
1760645849.3324015,247190,170.0
1760645852.2726266,247510,170.0
1760645855.2047262,247830,300.0
1760645858.210475,248150,149.0
1760645861.1663408,248470,158.0
1760645864.1346164,248790,139.0
1760645867.0886097,249110,139.0
1760645870.0480719,249430,135.0
1760645873.0268676,249750,157.0
1760645875.9904366,250070,166.0
1760645878.9487758,250390,158.0
1760645881.8738868,250710,145.0
1760645884.82314,251030,155.0
1760645887.7595181,251350,138.0
1760645890.7482345,251670,141.0
1760645893.6774588,251990,137.0
1760645896.662455,252310,139.0
1760645899.6583638,252630,130.0
1760645902.5989323,252950,152.0
1760645905.5447333,253270,152.0
1760645908.5281358,253590,155.0
1760645911.468991,253910,141.0
1760645914.4390557,254230,131.0
1760645917.4240813,254550,150.0
1760645920.360921,254870,131.0
1760645923.371734,255190,136.0
1760645926.324964,255510,157.0
1760645929.3014235,255830,143.0
1760645932.253939,256150,141.0
1760645935.2335472,256470,149.0
1760645938.181668,256790,119.0
1760645941.1567395,257110,136.0
1760645944.1403801,257430,142.0
1760645947.0572107,257750,159.0
1760645950.0601048,258070,153.0
1760645953.0223405,258390,148.0
1760645955.9736013,258710,150.0
1760645958.9426816,259030,139.0
1760645961.9593816,259350,142.0
1760645964.8823268,259670,147.0
1760645967.8831959,259990,147.0
1760645970.8355567,260310,138.0
1760645973.806523,260630,122.0
1760645976.7730951,260950,121.0
1760645979.7563014,261270,157.0
1760645982.7187264,261590,141.0
1760645985.6889417,261910,135.0
1760645988.7591627,262230,117.0
1760645991.8165114,262550,118.0
1760645994.7718835,262870,126.0
1760645997.732256,263190,126.0
1760646000.7252033,263510,135.0
1760646003.683192,263830,140.0
1760646006.6534085,264150,157.0
1760646009.587795,264470,128.0
1760646012.5954292,264790,164.0
1760646015.5519426,265110,130.0
1760646018.5340135,265430,152.0
1760646021.5354698,265750,141.0
1760646024.5454051,266070,138.0
1760646027.5227451,266390,129.0
1760646030.4989288,266710,136.0
1760646033.472715,267030,134.0
1760646036.4192672,267350,149.0
1760646039.4229474,267670,140.0
1760646042.3876994,267990,122.0
1760646045.3605366,268310,163.0
1760646048.3134441,268630,127.0
1760646051.26277,268950,152.0
1760646054.2664814,269270,127.0
1760646057.234445,269590,126.0
1760646060.1971874,269910,126.0
1760646063.1539829,270230,152.0
1760646066.1553695,270550,138.0
1760646069.1292298,270870,137.0
1760646072.1008453,271190,137.0
1760646075.0667849,271510,135.0
1760646078.0472388,271830,149.0
1760646081.020363,272150,151.0
1760646083.980525,272470,142.0
1760646086.9358113,272790,134.0
1760646089.924725,273110,133.0
1760646092.8663871,273430,129.0
1760646095.8290765,273750,149.0
1760646098.7753584,274070,149.0
