#{"t_start": 1760371604.415509, "env_id": "None"}
r,l,t
8.924599,55,216.667279
4.4122005,29,216.667279
4.4015007,36,216.868073
6.4423,28,217.202253
3.8915,36,217.266001
8.381,41,217.930543
8.3801,50,217.993714
-0.66910267,42,218.667342
1.3868971,32,218.723406
2.4168959,32,218.802058
9.8657,44,218.923572
8.921299,38,219.201974
2.3963985,37,219.723358
7.8753996,47,220.001628
8.850399,47,220.373057
5.432601,25,220.642595
4.3861027,40,220.715415
6.4063997,37,221.27467
8.8907995,43,221.616265
-5.184408,45,221.69387
9.878799,63,222.159923
8.9251995,49,222.486551
3.9166985,34,222.623969
0.84549713,46,222.815253
0.37179565,33,222.899222
9.924799,53,223.546357
1.3662968,38,223.823865
5.4167013,34,223.875122
8.3609,42,224.493725
2.4065967,35,224.824397
0.9018955,32,225.023381
8.9105,46,225.215983
8.887899,72,225.423636
8.3803,48,225.824527
6.3702993,48,226.015552
4.8865013,36,226.223509
8.3957,44,226.493754
1.8809977,41,226.627237
2.9224968,26,226.748544
-1.6288052,39,227.427801
4.936303,38,227.759328
8.925099,50,227.815473
5.431902,32,227.947563
9.3811,40,228.087463
6.4467993,33,228.227792
0.89729595,28,228.481411
9.9217,34,228.750775
3.890799,43,229.094554
9.441099,40,229.423287
0.86149883,36,229.829445
9.951599,35,230.158344
0.8761959,39,230.353532
8.3811,40,230.892242
7.9623,28,231.285403
9.945099,50,231.422233
8.8494,57,231.757704
9.920599,45,231.757704
-0.13900661,41,231.809301
6.9362993,38,232.349436
9.884199,59,232.422781
8.941899,32,233.027378
-0.6393051,44,233.088363
8.880899,42,233.147425
7.4470997,30,233.421864
5.4114017,37,233.751897
3.9157958,43,234.688145
8.4313,38,234.88741
5.437301,28,235.018758
9.399799,53,235.276579
-2.7103052,54,235.350629
8.436501,36,235.426403
4.865502,46,235.480143
2.3667998,33,235.622057
5.8713007,38,236.292959
7.8290997,60,237.092925
7.8806996,44,237.610717
9.9214,37,237.745117
7.881,41,237.745117
2.8968,33,237.810332
-0.14350414,36,237.810332
8.895299,48,238.081607
6.9208994,42,238.270279
4.397301,28,238.940546
6.854299,58,239.205072
8.900399,47,239.403489
7.8868,33,239.941214
3.3972993,28,240.147496
7.4158993,42,240.547344
9.8707,44,240.547344
6.9019995,31,241.001987
1.3550959,50,241.140749
9.8504,47,241.201292
8.875799,43,242.069172
6.4020996,30,242.145698
8.848399,67,242.269293
8.9265995,35,242.881986
7.8756,45,242.941643
8.457,31,243.082317
9.9043,58,243.281805
7.9164996,36,243.555576
1.3750944,50,243.882049
-0.64390373,40,243.882049
3.4016972,34,244.40483
4.9062033,39,244.683514
5.4013014,38,244.804958
7.9318,33,245.083642
5.406002,41,245.674838
8.9064,37,245.755948
3.3710995,40,245.755948
4.401702,34,245.807214
7.4416995,34,246.142181
7.4621997,29,246.34246
6.3917994,33,246.882081
9.895399,47,247.002931
8.9367,34,247.081868
4.4122024,29,247.603371
8.3605,46,248.141114
9.901299,38,248.282149
-0.11390495,40,248.403287
2.9061966,39,248.742701
8.8804,47,248.941962
0.37109566,40,249.004043
8.9416,35,249.341442
5.4071026,30,249.604592
8.9005995,45,249.883276
1.360796,43,249.951621
3.4167976,33,250.481117
5.411603,35,250.482163
1.8920965,30,250.740423
7.8861,40,251.081984
0.85649586,36,251.402308
6.4272995,28,251.481837
0.34099674,41,251.680986
5.896802,33,252.154824
-0.17970562,48,252.541574
8.9367,34,253.340713
9.8706,45,253.483514
8.9155,46,253.541266
3.9217978,33,253.683097
9.4057,44,253.683097
2.3662987,38,253.941816
8.883999,61,253.941816
6.9266996,34,253.941816
9.4365,36,254.540067
2.8919983,31,254.602455
3.9166975,34,255.802853
5.392201,29,255.881701
1.3514967,36,255.881701
0.3561964,39,255.94101
8.941799,33,256.14175
8.9163,38,256.203766
8.450601,45,256.683157
3.8809977,41,256.683157
9.4116,35,256.941498
5.427102,30,257.881744
0.2848959,52,258.002496
9.936999,31,258.002496
5.8916006,35,258.552037
8.911499,36,258.553063
8.9319,32,258.8025
1.3652945,48,259.00216
8.4066,35,259.272988
4.3811007,40,259.35299
8.934799,53,259.410911
4.9272003,29,259.806706
4.881601,35,260.868756
3.3555975,45,261.010597
4.8713026,38,261.540385
3.835599,45,261.540385
6.914699,54,261.611829
4.911603,35,261.67437
8.4516,35,261.753629
4.8306007,45,261.810927
5.387001,31,262.952161
8.889099,60,263.268793
8.915199,49,264.268348
8.4454,47,264.671217
3.815199,49,264.805837
-0.77760506,77,264.935376
9.929799,53,265.152299
7.268499,66,266.068286
5.860801,43,266.1399
8.898199,69,266.410656
3.2896967,54,266.551807
7.4015994,35,266.610793
3.9118977,32,266.935383
6.6464987,86,267.46811
9.9009,42,267.952077
7.4446993,54,268.27259
3.4065967,35,268.410611
8.9098,53,268.468565
6.9069,32,268.751454
6.4516993,34,268.810296
2.8609986,41,269.140532
8.8993,58,270.010311
8.855399,47,270.068281
3.9114962,36,270.351914
4.376702,34,270.55258
4.3362007,39,271.067927
7.379599,55,271.140061
5.3762007,39,271.339707
2.8662987,38,271.669512
-2.7204065,55,272.072187
8.929099,60,272.809858
8.875599,45,273.009882
0.3051939,49,273.340223
2.391099,40,273.818152
8.875799,43,273.94042
7.394599,55,274.018144
2.8713975,37,274.552301
7.3557997,43,274.552301
