#{"t_start": 1760373352.507543, "env_id": "None"}
r,l,t
7.4125,26,87.938824
8.4789,12,88.059076
6.4023995,27,88.133969
8.4688,13,88.209583
5.4329004,22,88.209583
8.4689,12,88.276492
6.8920994,30,88.803787
5.9382,19,88.936336
7.9637,14,89.203124
7.9635,16,89.203124
6.9584,17,89.336754
4.387,31,89.537388
5.9279003,22,89.659996
4.4227,24,89.659996
8.9738,13,89.659996
7.4273996,27,89.737092
8.4737,14,89.85941
3.4949956,51,90.137226
7.953,21,90.603694
7.4687,14,90.603694
5.9177003,24,90.799419
8.4635,16,90.799419
8.4631,20,91.00465
7.9635997,15,91.138833
5.9126,25,91.210285
4.4178,23,91.403598
4.9022007,29,91.598652
4.3767004,34,91.598652
8.973599,15,91.806272
7.9635997,15,91.806272
8.4788,13,91.996879
6.9329996,21,91.996879
5.9176006,25,92.67274
3.8918972,32,92.731319
6.9533997,17,92.731319
9.4788,13,92.873407
7.9635,16,92.873407
6.4227,24,92.996294
7.9635997,15,92.996294
6.9073997,27,92.996294
6.4481997,19,93.073107
5.9022007,29,93.534371
8.468699,14,93.593703
8.9788,13,93.734494
8.4684,17,93.858259
6.9481997,19,93.994144
8.4635,16,94.065778
5.9380007,21,94.398987
7.9687,14,94.471339
7.9635997,15,94.598572
4.9176006,25,94.734716
6.9124,27,94.793598
7.4020996,30,94.8714
5.9279003,22,95.202297
7.4584,17,95.202297
8.4687,14,95.335798
6.4279,22,95.469924
6.9382,19,95.735835
7.4023,28,95.735835
7.4635997,15,95.797716
8.4687,14,96.260289
7.943,21,96.260289
5.3871994,29,96.536262
6.9431,20,96.536262
6.8922997,28,96.603153
8.4686,15,96.73569
7.9431,20,96.797077
5.402301,28,97.060925
7.4586,15,97.269869
8.479,11,97.337362
8.9738,13,97.40298
7.9739,12,97.536521
5.9024005,27,97.536521
8.9738,13,97.670077
6.8768997,32,97.935913
7.9125996,25,97.935913
6.9279,22,98.019195
8.4636,15,98.074985
7.9736,15,98.542628
7.9585,16,98.618497
8.9737,14,98.618497
7.4532,19,98.677286
6.9175997,25,98.935492
7.9737,14,99.007306
8.4532995,18,99.1431
5.4074,27,99.1431
5.9379005,22,99.478246
6.9075,26,99.677861
7.4532995,18,99.741732
7.4635997,15,100.020013
7.9582996,18,100.142768
6.9075994,25,100.342936
7.4532,19,100.420107
6.9586,15,100.494073
5.3922997,28,100.494073
7.9788,13,100.543769
9.4788,13,100.595137
5.8871007,30,100.595137
7.9635997,15,101.124177
7.4481997,19,101.263984
8.9789,12,101.403493
8.9737,14,101.469983
7.9582996,18,101.607485
7.9635997,15,101.607485
7.9733996,17,101.607485
5.9379005,22,101.808518
5.861101,40,101.808518
8.9841,10,102.274518
5.8871007,30,102.470057
7.9532,19,102.72436
8.968599,15,102.808468
6.4075,26,102.863105
5.927601,25,103.070021
6.8920994,30,103.263982
8.4687,14,103.408225
