Wall time,Step,Value
1760634659.4209712,101770,208.0
1760634662.2101436,102090,122.0
1760634665.001562,102410,110.0
1760634667.8617997,102730,113.0
1760634670.6543655,103050,115.0
1760634673.4224865,103370,115.0
1760634676.2322023,103690,118.0
1760634679.0884068,104010,119.0
1760634681.8590484,104330,139.0
1760634684.609501,104650,116.0
1760634687.447287,104970,130.0
1760634690.2892876,105290,111.0
1760634693.072735,105610,188.0
1760634695.7746558,105930,123.0
1760634698.5845716,106250,120.0
1760634701.390676,106570,146.0
1760634704.236477,106890,213.0
1760634707.0381556,107210,116.0
1760634709.8725324,107530,127.0
1760634712.6788394,107850,125.0
1760634715.4793274,108170,264.0
1760634718.279687,108490,131.0
1760634721.0614414,108810,116.0
1760634723.8928585,109130,126.0
1760634726.7164316,109450,116.0
1760634732.897591,110030,113.0
1760634735.696474,110350,113.0
1760634738.6008747,110670,113.0
1760634741.4330373,110990,113.0
1760634744.1932874,111310,147.0
1760634746.9645114,111630,161.0
1760634749.7042549,111950,222.0
1760634752.4380956,112270,239.0
1760634755.2248356,112590,268.0
1760634758.0184512,112910,165.0
1760634760.7909446,113230,165.0
1760634763.512801,113550,108.0
1760634766.2548037,113870,108.0
1760634769.0019739,114190,216.0
1760634771.7243447,114510,300.0
1760634774.4764905,114830,300.0
1760634777.2218318,115150,300.0
1760634779.969803,115470,113.0
1760634782.6622996,115790,113.0
1760634785.4455082,116110,158.0
1760634788.142815,116430,165.0
1760634790.9067652,116750,129.0
1760634793.6133864,117070,158.0
1760634796.3294234,117390,151.0
1760634799.082509,117710,121.0
1760634801.8300667,118030,106.0
1760634804.5962873,118350,223.0
1760634807.363394,118670,168.0
1760634810.088893,118990,150.0
1760634812.8781698,119310,123.0
1760634815.6931033,119630,140.0
1760634818.4355633,119950,152.0
1760634821.228562,120270,121.0
1760634824.034062,120590,107.0
1760634826.7728739,120910,105.0
1760634829.5808551,121230,105.0
1760634832.4208505,121550,93.0
1760634835.22591,121870,93.0
1760634837.9517198,122190,117.0
1760634840.8556101,122510,97.0
1760634843.8381324,122830,86.0
1760634846.7403126,123150,116.0
1760634849.560731,123470,158.0
1760634852.3917868,123790,138.0
1760634855.2195854,124110,107.0
1760634857.9674509,124430,106.0
1760634860.7518873,124750,124.0
1760634863.5455763,125070,111.0
1760634866.2988453,125390,117.0
1760634869.0619073,125710,87.0
1760634871.8618963,126030,120.0
1760634874.6087015,126350,98.0
1760634877.3950517,126670,104.0
1760634880.1901646,126990,104.0
1760634883.0012417,127310,104.0
1760634885.7270734,127630,102.0
1760634888.536705,127950,114.0
1760634891.3409896,128270,92.0
1760634894.1255395,128590,114.0
1760634896.9457507,128910,93.0
1760634901.7430997,129310,93.0
1760634904.5494282,129630,93.0
1760634907.4251041,129950,93.0
1760634910.3525772,130270,125.0
1760634913.1444166,130590,157.0
1760634915.958461,130910,172.0
1760634918.857353,131230,172.0
1760634921.7305894,131550,125.0
1760634924.5633714,131870,133.0
1760634927.398147,132190,149.0
1760634930.2650142,132510,149.0
1760634933.1639037,132830,137.0
1760634936.0255995,133150,142.0
1760634938.9056091,133470,134.0
1760634941.8286314,133790,175.0
